25	33
30	9
29	16
26	27
27	21
28	17	
25	33
31	9
26	27
27	21
29	14
28	17
30	10
25	26
29	9
28	15
26	20
27	16
25	33
30	15
26	27
27	21
28	17
29	16
25	33
30	15
26	27
27	21
28	17
29	16
25	33
31	9
26	27
27	21
29	14
28	17
30	10
25	33
32	9
30	11
26	27
27	21
29	16
28	17
25	33
30	9
26	26
27	20
29	13
28	16
25	33
30	9
26	26
27	20
29	13
28	16
25	33
29	15
26	27
27	21
28	16
25	33
31	9
26	27
27	21
29	14
28	17
30	10
25	33
30	15
26	27
27	21
28	17
29	16
25	33
30	15
26	27
27	21
28	17
29	16
25	33
29	9
28	17
26	27
27	21
25	33
29	15
26	27
27	21
28	17
25	33
30	15
26	27
27	21
28	17
29	16
25	33
28	15
26	27
27	21
25	33
30	15
26	27
27	21
28	17
29	16
25	33
31	10
26	27
27	21
30	15
28	17
29	16
25	33
30	15
26	27
27	21
28	17
29	16
25	33
29	9
26	25
27	19
28	13
25	33
31	9
26	27
27	21
29	14
28	17
30	10
25	33
31	9
26	26
27	20
29	15
30	10
28	16
25	33
29	15
26	27
27	21
28	17
25	33
29	15
26	27
27	21
28	1
25	33
31	9
26	27
27	21
29	14
30	10
28	17
25	33
30	15
26	27
27	21
28	17
29	16
25	33
29	9
28	17
26	27
27	21
25	33
30	15
26	27
27	21
28	17
29	16
25	33
31	9
26	27
27	21
29	14
28	17
30	10
33	25
9	29
25	26
19	27
13	28
33	25
15	30
27	26
21	27
17	28
16	29
33	25
9	30
26	26
20	27
13	29
16	28
33	25
9	31
27	26
21	27
14	29
17	28
10	30
33	25
9	30
26	26
20	27
13	29
16	28
33	25
9	31
27	26
21	27
14	29
10	30
17	28
33	25
15	29
27	26
21	27
17	28
33	25
15	30
27	26
21	27
17	28
16	29
33	25
11	30
27	26
21	27
16	29
17	28
33	25
15	30
27	26
21	27
17	28
16	29
33	25
9	30
26	26
20	27
13	29
16	28
33	25
9	31
27	26
16	29
10	30
21	27
17	28
33	25
9	31
27	26
21	27
14	29
10	30
17	28
33	25
9	29
17	28
27	26
21	27
33	25
15	30
27	26
21	27
17	28
16	29
33	25
9	31
27	26
21	27
14	29
17	28
10	30
33	25
15	30
27	26
21	27
17	28
16	29
33	25
15	30
27	26
21	27
17	28
16	29
33	25
15	29
27	26
21	27
17	28
33	25
15	29
27	26
21	27
17	28
33	25
9	31
27	26
21	27
14	29
10	30
17	28
33	25
9	30
16	29
27	26
21	27
17	28
33	25
9	31
27	26
21	27
14	29
17	28
10	30
33	25
9	29
25	26
15	28
19	27
33	25
9	30
27	26
21	27
14	29
17	28
33	25
9	31
27	26
21	27
14	29
17	28
10	30
33	25
9	31
27	26
16	29
10	30
21	27
17	28
33	25
9	31
27	26
21	27
14	29
17	28
10	30
33	25
15	30
27	26
21	27
17	28
16	29
33	25
15	30
27	26
21	27
17	28
16	29
